"bezirk";"freq";"date"
"Sankt Veit an der Glan";10;2020-03-24 12:45:00
"Schärding";23;2020-03-24 12:45:00
"Scheibbs";12;2020-03-24 12:45:00
"Schwaz";76;2020-03-24 12:45:00
"Spittal an der Drau";11;2020-03-24 12:45:00
"Steyr(Stadt)";12;2020-03-24 12:45:00
"Steyr-Land";39;2020-03-24 12:45:00
"Südoststeiermark";24;2020-03-24 12:45:00
"Tamsweg";5;2020-03-24 12:45:00
"Tulln";58;2020-03-24 12:45:00
"Urfahr-Umgebung";111;2020-03-24 12:45:00
"Villach Land";14;2020-03-24 12:45:00
"Villach Stadt";12;2020-03-24 12:45:00
"Vöcklabruck";43;2020-03-24 12:45:00
"Voitsberg";22;2020-03-24 12:45:00
"Völkermarkt";28;2020-03-24 12:45:00
"Waidhofen an der Thaya";3;2020-03-24 12:45:00
"Waidhofen an der Ybbs(Stadt)";3;2020-03-24 12:45:00
"Weiz";53;2020-03-24 12:45:00
"Wels(Stadt)";30;2020-03-24 12:45:00
"Wels-Land";37;2020-03-24 12:45:00
"Wien  1.";15;2020-03-24 12:45:00
"Wien  2.";44;2020-03-24 12:45:00
"Wien  3.";80;2020-03-24 12:45:00
"Wien  4.";22;2020-03-24 12:45:00
"Wien  5.";9;2020-03-24 12:45:00
"Wien  6.";16;2020-03-24 12:45:00
"Wien  7.";13;2020-03-24 12:45:00
"Wien  8.";12;2020-03-24 12:45:00
"Wien  9.";11;2020-03-24 12:45:00
"Wien 10.";33;2020-03-24 12:45:00
"Wien 11.";28;2020-03-24 12:45:00
"Wien 12.";21;2020-03-24 12:45:00
"Wien 13.";21;2020-03-24 12:45:00
"Wien 14.";32;2020-03-24 12:45:00
"Wien 15.";21;2020-03-24 12:45:00
"Wien 16.";24;2020-03-24 12:45:00
"Wien 17.";19;2020-03-24 12:45:00
"Wien 18.";19;2020-03-24 12:45:00
"Wien 19.";38;2020-03-24 12:45:00
"Wien 20.";15;2020-03-24 12:45:00
"Wien 21.";45;2020-03-24 12:45:00
"Wien 22.";50;2020-03-24 12:45:00
"Wien 23.";22;2020-03-24 12:45:00
"Wiener Neustadt(Land)";5;2020-03-24 12:45:00
"Wiener Neustadt(Stadt)";13;2020-03-24 12:45:00
"Wolfsberg";14;2020-03-24 12:45:00
"Zell am See";110;2020-03-24 12:45:00
"Zwettl";3;2020-03-24 12:45:00
"Amstetten";93;2020-03-24 13:00:00
"Baden";35;2020-03-24 13:00:00
"Bludenz";106;2020-03-24 13:00:00
"Braunau am Inn";13;2020-03-24 13:00:00
"Bregenz";89;2020-03-24 13:00:00
"Bruck an der Leitha";18;2020-03-24 13:00:00
"Bruck-Mürzzuschlag";16;2020-03-24 13:00:00
"Deutschlandsberg";8;2020-03-24 13:00:00
"Dornbirn";54;2020-03-24 13:00:00
"Eferding";8;2020-03-24 13:00:00
"Eisenstadt(Stadt)";6;2020-03-24 13:00:00
"Eisenstadt-Umgebung";7;2020-03-24 13:00:00
"Feldkirch";118;2020-03-24 13:00:00
"Feldkirchen";4;2020-03-24 13:00:00
"Freistadt";46;2020-03-24 13:00:00
"Gänserndorf";19;2020-03-24 13:00:00
"Gmünd";2;2020-03-24 13:00:00
"Gmunden";25;2020-03-24 13:00:00
"Graz(Stadt)";136;2020-03-24 13:00:00
"Graz-Umgebung";56;2020-03-24 13:00:00
"Grieskirchen";14;2020-03-24 13:00:00
"Gröbming";19;2020-03-24 13:00:00
"Hallein";25;2020-03-24 13:00:00
"Hartberg-Fürstenfeld";90;2020-03-24 13:00:00
"Hermagor";3;2020-03-24 13:00:00
"Hollabrunn";2;2020-03-24 13:00:00
"Imst";93;2020-03-24 13:00:00
"Innsbruck-Land";158;2020-03-24 13:00:00
"Innsbruck-Stadt";241;2020-03-24 13:00:00
"Jennersdorf";4;2020-03-24 13:00:00
"Kirchdorf an der Krems";17;2020-03-24 13:00:00
"Kitzbühel";102;2020-03-24 13:00:00
"Klagenfurt Land";15;2020-03-24 13:00:00
"Klagenfurt Stadt";28;2020-03-24 13:00:00
"Korneuburg";67;2020-03-24 13:00:00
"Krems an der Donau(Stadt)";4;2020-03-24 13:00:00
"Krems(Land)";30;2020-03-24 13:00:00
"Kufstein";116;2020-03-24 13:00:00
"Landeck";390;2020-03-24 13:00:00
"Leibnitz";62;2020-03-24 13:00:00
"Leoben";10;2020-03-24 13:00:00
"Lienz";48;2020-03-24 13:00:00
"Liezen";19;2020-03-24 13:00:00
"Lilienfeld";10;2020-03-24 13:00:00
"Linz(Stadt)";106;2020-03-24 13:00:00
"Linz-Land";70;2020-03-24 13:00:00
"Mattersburg";8;2020-03-24 13:00:00
"Melk";26;2020-03-24 13:00:00
"Mistelbach";37;2020-03-24 13:00:00
"Mödling";59;2020-03-24 13:00:00
"Murau";1;2020-03-24 13:00:00
"Murtal";15;2020-03-24 13:00:00
"Neunkirchen";58;2020-03-24 13:00:00
"Neusiedl am See";25;2020-03-24 13:00:00
"Oberpullendorf";7;2020-03-24 13:00:00
"Oberwart";27;2020-03-24 13:00:00
"Perg";104;2020-03-24 13:00:00
"Reutte";24;2020-03-24 13:00:00
"Ried im Innkreis";17;2020-03-24 13:00:00
"Rohrbach";62;2020-03-24 13:00:00
"Salzburg(Stadt)";66;2020-03-24 13:00:00
"Salzburg-Umgebung";64;2020-03-24 13:00:00
"Sankt Johann im Pongau";157;2020-03-24 13:00:00
"Sankt Pölten(Land)";49;2020-03-24 13:00:00
"Sankt Pölten(Stadt)";18;2020-03-24 13:00:00
"Sankt Veit an der Glan";10;2020-03-24 13:00:00
"Schärding";23;2020-03-24 13:00:00
"Scheibbs";12;2020-03-24 13:00:00
"Schwaz";76;2020-03-24 13:00:00
"Spittal an der Drau";11;2020-03-24 13:00:00
"Steyr(Stadt)";12;2020-03-24 13:00:00
"Steyr-Land";39;2020-03-24 13:00:00
"Südoststeiermark";24;2020-03-24 13:00:00
"Tamsweg";5;2020-03-24 13:00:00
"Tulln";58;2020-03-24 13:00:00
"Urfahr-Umgebung";111;2020-03-24 13:00:00
"Villach Land";14;2020-03-24 13:00:00
"Villach Stadt";12;2020-03-24 13:00:00
"Vöcklabruck";43;2020-03-24 13:00:00
"Voitsberg";23;2020-03-24 13:00:00
"Völkermarkt";28;2020-03-24 13:00:00
"Waidhofen an der Thaya";3;2020-03-24 13:00:00
"Waidhofen an der Ybbs(Stadt)";3;2020-03-24 13:00:00
"Weiz";53;2020-03-24 13:00:00
"Wels(Stadt)";30;2020-03-24 13:00:00
"Wels-Land";38;2020-03-24 13:00:00
"Wien  1.";15;2020-03-24 13:00:00
"Wien  2.";44;2020-03-24 13:00:00
"Wien  3.";80;2020-03-24 13:00:00
"Wien  4.";22;2020-03-24 13:00:00
"Wien  5.";9;2020-03-24 13:00:00
"Wien  6.";16;2020-03-24 13:00:00
"Wien  7.";13;2020-03-24 13:00:00
"Wien  8.";12;2020-03-24 13:00:00
"Wien  9.";11;2020-03-24 13:00:00
"Wien 10.";33;2020-03-24 13:00:00
"Wien 11.";28;2020-03-24 13:00:00
"Wien 12.";21;2020-03-24 13:00:00
"Wien 13.";21;2020-03-24 13:00:00
"Wien 14.";32;2020-03-24 13:00:00
"Wien 15.";21;2020-03-24 13:00:00
"Wien 16.";24;2020-03-24 13:00:00
"Wien 17.";19;2020-03-24 13:00:00
"Wien 18.";19;2020-03-24 13:00:00
"Wien 19.";38;2020-03-24 13:00:00
"Wien 20.";15;2020-03-24 13:00:00
"Wien 21.";45;2020-03-24 13:00:00
"Wien 22.";50;2020-03-24 13:00:00
"Wien 23.";22;2020-03-24 13:00:00
"Wiener Neustadt(Land)";5;2020-03-24 13:00:00
"Wiener Neustadt(Stadt)";13;2020-03-24 13:00:00
"Wolfsberg";14;2020-03-24 13:00:00
"Zell am See";110;2020-03-24 13:00:00
"Zwettl";3;2020-03-24 13:00:00
"Amstetten";93;2020-03-24 13:15:00
"Baden";35;2020-03-24 13:15:00
"Bludenz";106;2020-03-24 13:15:00
"Braunau am Inn";13;2020-03-24 13:15:00
"Bregenz";89;2020-03-24 13:15:00
"Bruck an der Leitha";18;2020-03-24 13:15:00
"Bruck-Mürzzuschlag";17;2020-03-24 13:15:00
"Deutschlandsberg";9;2020-03-24 13:15:00
"Dornbirn";54;2020-03-24 13:15:00
"Eferding";10;2020-03-24 13:15:00
"Eisenstadt(Stadt)";6;2020-03-24 13:15:00
"Eisenstadt-Umgebung";7;2020-03-24 13:15:00
"Feldkirch";118;2020-03-24 13:15:00
"Feldkirchen";4;2020-03-24 13:15:00
"Freistadt";46;2020-03-24 13:15:00
"Gänserndorf";19;2020-03-24 13:15:00
"Gmünd";2;2020-03-24 13:15:00
"Gmunden";25;2020-03-24 13:15:00
"Graz(Stadt)";136;2020-03-24 13:15:00
"Graz-Umgebung";56;2020-03-24 13:15:00
"Grieskirchen";14;2020-03-24 13:15:00
"Gröbming";19;2020-03-24 13:15:00
"Hallein";25;2020-03-24 13:15:00
"Hartberg-Fürstenfeld";90;2020-03-24 13:15:00
"Hermagor";3;2020-03-24 13:15:00
"Hollabrunn";2;2020-03-24 13:15:00
"Imst";93;2020-03-24 13:15:00
"Innsbruck-Land";158;2020-03-24 13:15:00
"Innsbruck-Stadt";241;2020-03-24 13:15:00
"Jennersdorf";4;2020-03-24 13:15:00
"Kirchdorf an der Krems";17;2020-03-24 13:15:00
"Kitzbühel";103;2020-03-24 13:15:00
"Klagenfurt Land";15;2020-03-24 13:15:00
"Klagenfurt Stadt";28;2020-03-24 13:15:00
"Korneuburg";67;2020-03-24 13:15:00
"Krems an der Donau(Stadt)";4;2020-03-24 13:15:00
"Krems(Land)";30;2020-03-24 13:15:00
"Kufstein";116;2020-03-24 13:15:00
"Landeck";390;2020-03-24 13:15:00
"Leibnitz";68;2020-03-24 13:15:00
"Leoben";10;2020-03-24 13:15:00
"Lienz";48;2020-03-24 13:15:00
"Liezen";19;2020-03-24 13:15:00
"Lilienfeld";10;2020-03-24 13:15:00
"Linz(Stadt)";106;2020-03-24 13:15:00
"Linz-Land";70;2020-03-24 13:15:00
"Mattersburg";8;2020-03-24 13:15:00
"Melk";26;2020-03-24 13:15:00
"Mistelbach";37;2020-03-24 13:15:00
"Mödling";59;2020-03-24 13:15:00
"Murau";1;2020-03-24 13:15:00
"Murtal";15;2020-03-24 13:15:00
"Neunkirchen";58;2020-03-24 13:15:00
"Neusiedl am See";25;2020-03-24 13:15:00
"Oberpullendorf";7;2020-03-24 13:15:00
"Oberwart";27;2020-03-24 13:15:00
"Perg";104;2020-03-24 13:15:00
"Reutte";24;2020-03-24 13:15:00
"Ried im Innkreis";17;2020-03-24 13:15:00
"Rohrbach";62;2020-03-24 13:15:00
"Salzburg(Stadt)";66;2020-03-24 13:15:00
"Salzburg-Umgebung";64;2020-03-24 13:15:00
"Sankt Johann im Pongau";157;2020-03-24 13:15:00
"Sankt Pölten(Land)";49;2020-03-24 13:15:00
"Sankt Pölten(Stadt)";18;2020-03-24 13:15:00
"Sankt Veit an der Glan";10;2020-03-24 13:15:00
"Schärding";23;2020-03-24 13:15:00
"Scheibbs";12;2020-03-24 13:15:00
"Schwaz";76;2020-03-24 13:15:00
"Spittal an der Drau";11;2020-03-24 13:15:00
"Steyr(Stadt)";12;2020-03-24 13:15:00
"Steyr-Land";39;2020-03-24 13:15:00
"Südoststeiermark";25;2020-03-24 13:15:00
"Tamsweg";5;2020-03-24 13:15:00
"Tulln";58;2020-03-24 13:15:00
"Urfahr-Umgebung";111;2020-03-24 13:15:00
"Villach Land";14;2020-03-24 13:15:00
"Villach Stadt";12;2020-03-24 13:15:00
"Vöcklabruck";43;2020-03-24 13:15:00
"Voitsberg";27;2020-03-24 13:15:00
"Völkermarkt";28;2020-03-24 13:15:00
"Waidhofen an der Thaya";3;2020-03-24 13:15:00
"Waidhofen an der Ybbs(Stadt)";3;2020-03-24 13:15:00
"Weiz";53;2020-03-24 13:15:00
"Wels(Stadt)";30;2020-03-24 13:15:00
"Wels-Land";42;2020-03-24 13:15:00
"Wien  1.";15;2020-03-24 13:15:00
"Wien  2.";44;2020-03-24 13:15:00
"Wien  3.";80;2020-03-24 13:15:00
"Wien  4.";22;2020-03-24 13:15:00
"Wien  5.";9;2020-03-24 13:15:00
"Wien  6.";16;2020-03-24 13:15:00
"Wien  7.";13;2020-03-24 13:15:00
"Wien  8.";12;2020-03-24 13:15:00
"Wien  9.";11;2020-03-24 13:15:00
"Wien 10.";33;2020-03-24 13:15:00
"Wien 11.";28;2020-03-24 13:15:00
"Wien 12.";21;2020-03-24 13:15:00
"Wien 13.";21;2020-03-24 13:15:00
"Wien 14.";32;2020-03-24 13:15:00
"Wien 15.";21;2020-03-24 13:15:00
"Wien 16.";24;2020-03-24 13:15:00
"Wien 17.";19;2020-03-24 13:15:00
"Wien 18.";19;2020-03-24 13:15:00
"Wien 19.";38;2020-03-24 13:15:00
"Wien 20.";15;2020-03-24 13:15:00
"Wien 21.";45;2020-03-24 13:15:00
"Wien 22.";50;2020-03-24 13:15:00
"Wien 23.";22;2020-03-24 13:15:00
"Wiener Neustadt(Land)";5;2020-03-24 13:15:00
"Wiener Neustadt(Stadt)";13;2020-03-24 13:15:00
"Wolfsberg";14;2020-03-24 13:15:00
"Zell am See";110;2020-03-24 13:15:00
"Zwettl";3;2020-03-24 13:15:00
"Amstetten";93;2020-03-24 13:30:00
"Baden";35;2020-03-24 13:30:00
"Bludenz";106;2020-03-24 13:30:00
"Braunau am Inn";13;2020-03-24 13:30:00
"Bregenz";91;2020-03-24 13:30:00
"Bruck an der Leitha";18;2020-03-24 13:30:00
"Bruck-Mürzzuschlag";17;2020-03-24 13:30:00
"Deutschlandsberg";9;2020-03-24 13:30:00
"Dornbirn";54;2020-03-24 13:30:00
"Eferding";10;2020-03-24 13:30:00
"Eisenstadt(Stadt)";6;2020-03-24 13:30:00
"Eisenstadt-Umgebung";7;2020-03-24 13:30:00
"Feldkirch";118;2020-03-24 13:30:00
"Feldkirchen";4;2020-03-24 13:30:00
"Freistadt";46;2020-03-24 13:30:00
"Gänserndorf";19;2020-03-24 13:30:00
"Gmünd";2;2020-03-24 13:30:00
"Gmunden";25;2020-03-24 13:30:00
"Graz(Stadt)";136;2020-03-24 13:30:00
"Graz-Umgebung";56;2020-03-24 13:30:00
"Grieskirchen";14;2020-03-24 13:30:00
"Gröbming";19;2020-03-24 13:30:00
"Hallein";25;2020-03-24 13:30:00
"Hartberg-Fürstenfeld";90;2020-03-24 13:30:00
"Hermagor";3;2020-03-24 13:30:00
"Hollabrunn";2;2020-03-24 13:30:00
"Imst";93;2020-03-24 13:30:00
"Innsbruck-Land";158;2020-03-24 13:30:00
"Innsbruck-Stadt";241;2020-03-24 13:30:00
"Jennersdorf";4;2020-03-24 13:30:00
"Kirchdorf an der Krems";17;2020-03-24 13:30:00
"Kitzbühel";103;2020-03-24 13:30:00
"Klagenfurt Land";15;2020-03-24 13:30:00
"Klagenfurt Stadt";28;2020-03-24 13:30:00
"Korneuburg";67;2020-03-24 13:30:00
"Krems an der Donau(Stadt)";4;2020-03-24 13:30:00
"Krems(Land)";30;2020-03-24 13:30:00
"Kufstein";116;2020-03-24 13:30:00
"Landeck";390;2020-03-24 13:30:00
"Leibnitz";68;2020-03-24 13:30:00
"Leoben";10;2020-03-24 13:30:00
"Lienz";48;2020-03-24 13:30:00
"Liezen";19;2020-03-24 13:30:00
"Lilienfeld";10;2020-03-24 13:30:00
"Linz(Stadt)";106;2020-03-24 13:30:00
"Linz-Land";70;2020-03-24 13:30:00
"Mattersburg";8;2020-03-24 13:30:00
"Melk";26;2020-03-24 13:30:00
"Mistelbach";37;2020-03-24 13:30:00
"Mödling";59;2020-03-24 13:30:00
"Murau";1;2020-03-24 13:30:00
"Murtal";15;2020-03-24 13:30:00
"Neunkirchen";58;2020-03-24 13:30:00
"Neusiedl am See";25;2020-03-24 13:30:00
"Oberpullendorf";7;2020-03-24 13:30:00
"Oberwart";27;2020-03-24 13:30:00
"Perg";104;2020-03-24 13:30:00
"Reutte";24;2020-03-24 13:30:00
"Ried im Innkreis";17;2020-03-24 13:30:00
"Rohrbach";62;2020-03-24 13:30:00
"Salzburg(Stadt)";66;2020-03-24 13:30:00
"Salzburg-Umgebung";64;2020-03-24 13:30:00
"Sankt Johann im Pongau";157;2020-03-24 13:30:00
"Sankt Pölten(Land)";49;2020-03-24 13:30:00
"Sankt Pölten(Stadt)";18;2020-03-24 13:30:00
"Sankt Veit an der Glan";10;2020-03-24 13:30:00
"Schärding";23;2020-03-24 13:30:00
"Scheibbs";12;2020-03-24 13:30:00
"Schwaz";76;2020-03-24 13:30:00
"Spittal an der Drau";11;2020-03-24 13:30:00
"Steyr(Stadt)";12;2020-03-24 13:30:00
"Steyr-Land";39;2020-03-24 13:30:00
"Südoststeiermark";25;2020-03-24 13:30:00
"Tamsweg";5;2020-03-24 13:30:00
"Tulln";58;2020-03-24 13:30:00
"Urfahr-Umgebung";111;2020-03-24 13:30:00
"Villach Land";14;2020-03-24 13:30:00
"Villach Stadt";12;2020-03-24 13:30:00
"Vöcklabruck";43;2020-03-24 13:30:00
"Voitsberg";27;2020-03-24 13:30:00
"Völkermarkt";28;2020-03-24 13:30:00
"Waidhofen an der Thaya";3;2020-03-24 13:30:00
"Waidhofen an der Ybbs(Stadt)";3;2020-03-24 13:30:00
"Weiz";53;2020-03-24 13:30:00
"Wels(Stadt)";30;2020-03-24 13:30:00
"Wels-Land";42;2020-03-24 13:30:00
"Wien  1.";15;2020-03-24 13:30:00
"Wien  2.";44;2020-03-24 13:30:00
"Wien  3.";80;2020-03-24 13:30:00
"Wien  4.";22;2020-03-24 13:30:00
"Wien  5.";9;2020-03-24 13:30:00
"Wien  6.";16;2020-03-24 13:30:00
"Wien  7.";13;2020-03-24 13:30:00
"Wien  8.";12;2020-03-24 13:30:00
"Wien  9.";11;2020-03-24 13:30:00
"Wien 10.";33;2020-03-24 13:30:00
"Wien 11.";28;2020-03-24 13:30:00
"Wien 12.";21;2020-03-24 13:30:00
"Wien 13.";21;2020-03-24 13:30:00
"Wien 14.";33;2020-03-24 13:30:00
"Wien 15.";21;2020-03-24 13:30:00
"Wien 16.";24;2020-03-24 13:30:00
"Wien 17.";19;2020-03-24 13:30:00
"Wien 18.";19;2020-03-24 13:30:00
"Wien 19.";39;2020-03-24 13:30:00
"Wien 20.";15;2020-03-24 13:30:00
"Wien 21.";45;2020-03-24 13:30:00
"Wien 22.";50;2020-03-24 13:30:00
"Wien 23.";22;2020-03-24 13:30:00
"Wiener Neustadt(Land)";5;2020-03-24 13:30:00
"Wiener Neustadt(Stadt)";13;2020-03-24 13:30:00
"Wolfsberg";14;2020-03-24 13:30:00
"Zell am See";110;2020-03-24 13:30:00
"Zwettl";3;2020-03-24 13:30:00
"Amstetten";93;2020-03-24 13:45:00
"Baden";35;2020-03-24 13:45:00
"Bludenz";106;2020-03-24 13:45:00
"Braunau am Inn";13;2020-03-24 13:45:00
"Bregenz";91;2020-03-24 13:45:00
"Bruck an der Leitha";18;2020-03-24 13:45:00
"Bruck-Mürzzuschlag";17;2020-03-24 13:45:00
"Deutschlandsberg";9;2020-03-24 13:45:00
"Dornbirn";54;2020-03-24 13:45:00
"Eferding";10;2020-03-24 13:45:00
"Eisenstadt(Stadt)";6;2020-03-24 13:45:00
"Eisenstadt-Umgebung";7;2020-03-24 13:45:00
"Feldkirch";118;2020-03-24 13:45:00
"Feldkirchen";4;2020-03-24 13:45:00
"Freistadt";46;2020-03-24 13:45:00
"Gänserndorf";19;2020-03-24 13:45:00
"Gmünd";2;2020-03-24 13:45:00
"Gmunden";25;2020-03-24 13:45:00
"Graz(Stadt)";136;2020-03-24 13:45:00
"Graz-Umgebung";56;2020-03-24 13:45:00
"Grieskirchen";14;2020-03-24 13:45:00
"Gröbming";19;2020-03-24 13:45:00
"Hallein";25;2020-03-24 13:45:00
"Hartberg-Fürstenfeld";90;2020-03-24 13:45:00
"Hermagor";3;2020-03-24 13:45:00
"Hollabrunn";2;2020-03-24 13:45:00
"Imst";93;2020-03-24 13:45:00
"Innsbruck-Land";158;2020-03-24 13:45:00
"Innsbruck-Stadt";241;2020-03-24 13:45:00
"Jennersdorf";4;2020-03-24 13:45:00
"Kirchdorf an der Krems";17;2020-03-24 13:45:00
"Kitzbühel";103;2020-03-24 13:45:00
"Klagenfurt Land";15;2020-03-24 13:45:00
"Klagenfurt Stadt";28;2020-03-24 13:45:00
"Korneuburg";67;2020-03-24 13:45:00
"Krems an der Donau(Stadt)";4;2020-03-24 13:45:00
"Krems(Land)";30;2020-03-24 13:45:00
"Kufstein";116;2020-03-24 13:45:00
"Landeck";390;2020-03-24 13:45:00
"Leibnitz";68;2020-03-24 13:45:00
"Leoben";10;2020-03-24 13:45:00
"Lienz";48;2020-03-24 13:45:00
"Liezen";19;2020-03-24 13:45:00
"Lilienfeld";10;2020-03-24 13:45:00
"Linz(Stadt)";106;2020-03-24 13:45:00
"Linz-Land";70;2020-03-24 13:45:00
"Mattersburg";8;2020-03-24 13:45:00
"Melk";26;2020-03-24 13:45:00
"Mistelbach";37;2020-03-24 13:45:00
"Mödling";59;2020-03-24 13:45:00
"Murau";1;2020-03-24 13:45:00
"Murtal";15;2020-03-24 13:45:00
"Neunkirchen";58;2020-03-24 13:45:00
"Neusiedl am See";25;2020-03-24 13:45:00
"Oberpullendorf";7;2020-03-24 13:45:00
"Oberwart";27;2020-03-24 13:45:00
"Perg";104;2020-03-24 13:45:00
"Reutte";24;2020-03-24 13:45:00
"Ried im Innkreis";17;2020-03-24 13:45:00
"Rohrbach";62;2020-03-24 13:45:00
"Salzburg(Stadt)";66;2020-03-24 13:45:00
"Salzburg-Umgebung";64;2020-03-24 13:45:00
"Sankt Johann im Pongau";159;2020-03-24 13:45:00
"Sankt Pölten(Land)";49;2020-03-24 13:45:00
"Sankt Pölten(Stadt)";18;2020-03-24 13:45:00
"Sankt Veit an der Glan";10;2020-03-24 13:45:00
"Schärding";23;2020-03-24 13:45:00
"Scheibbs";12;2020-03-24 13:45:00
"Schwaz";76;2020-03-24 13:45:00
"Spittal an der Drau";11;2020-03-24 13:45:00
"Steyr(Stadt)";12;2020-03-24 13:45:00
"Steyr-Land";39;2020-03-24 13:45:00
"Südoststeiermark";25;2020-03-24 13:45:00
"Tamsweg";5;2020-03-24 13:45:00
"Tulln";58;2020-03-24 13:45:00
"Urfahr-Umgebung";111;2020-03-24 13:45:00
"Villach Land";14;2020-03-24 13:45:00
"Villach Stadt";12;2020-03-24 13:45:00
"Vöcklabruck";43;2020-03-24 13:45:00
"Voitsberg";27;2020-03-24 13:45:00
"Völkermarkt";28;2020-03-24 13:45:00
"Waidhofen an der Thaya";3;2020-03-24 13:45:00
"Waidhofen an der Ybbs(Stadt)";3;2020-03-24 13:45:00
"Weiz";53;2020-03-24 13:45:00
"Wels(Stadt)";30;2020-03-24 13:45:00
"Wels-Land";42;2020-03-24 13:45:00
"Wien  1.";15;2020-03-24 13:45:00
"Wien  2.";44;2020-03-24 13:45:00
"Wien  3.";80;2020-03-24 13:45:00
"Wien  4.";22;2020-03-24 13:45:00
"Wien  5.";9;2020-03-24 13:45:00
"Wien  6.";16;2020-03-24 13:45:00
"Wien  7.";13;2020-03-24 13:45:00
"Wien  8.";12;2020-03-24 13:45:00
"Wien  9.";11;2020-03-24 13:45:00
"Wien 10.";33;2020-03-24 13:45:00
"Wien 11.";28;2020-03-24 13:45:00
"Wien 12.";21;2020-03-24 13:45:00
"Wien 13.";21;2020-03-24 13:45:00
"Wien 14.";33;2020-03-24 13:45:00
"Wien 15.";21;2020-03-24 13:45:00
"Wien 16.";24;2020-03-24 13:45:00
"Wien 17.";20;2020-03-24 13:45:00
"Wien 18.";20;2020-03-24 13:45:00
"Wien 19.";40;2020-03-24 13:45:00
"Wien 20.";15;2020-03-24 13:45:00
"Wien 21.";46;2020-03-24 13:45:00
"Wien 22.";50;2020-03-24 13:45:00
"Wien 23.";22;2020-03-24 13:45:00
"Wiener Neustadt(Land)";5;2020-03-24 13:45:00
"Wiener Neustadt(Stadt)";13;2020-03-24 13:45:00
"Wolfsberg";14;2020-03-24 13:45:00
"Zell am See";110;2020-03-24 13:45:00
"Zwettl";3;2020-03-24 13:45:00
"Amstetten";93;2020-03-24 14:00:00
"Baden";35;2020-03-24 14:00:00
"Bludenz";106;2020-03-24 14:00:00
"Braunau am Inn";13;2020-03-24 14:00:00
"Bregenz";91;2020-03-24 14:00:00
"Bruck an der Leitha";18;2020-03-24 14:00:00
"Bruck-Mürzzuschlag";17;2020-03-24 14:00:00
"Deutschlandsberg";9;2020-03-24 14:00:00
"Dornbirn";54;2020-03-24 14:00:00
"Eferding";10;2020-03-24 14:00:00
"Eisenstadt(Stadt)";6;2020-03-24 14:00:00
"Eisenstadt-Umgebung";7;2020-03-24 14:00:00
"Feldkirch";118;2020-03-24 14:00:00
"Feldkirchen";4;2020-03-24 14:00:00
"Freistadt";46;2020-03-24 14:00:00
"Gänserndorf";19;2020-03-24 14:00:00
"Gmünd";2;2020-03-24 14:00:00
"Gmunden";25;2020-03-24 14:00:00
"Graz(Stadt)";136;2020-03-24 14:00:00
"Graz-Umgebung";56;2020-03-24 14:00:00
"Grieskirchen";14;2020-03-24 14:00:00
"Gröbming";19;2020-03-24 14:00:00
"Hallein";25;2020-03-24 14:00:00
"Hartberg-Fürstenfeld";90;2020-03-24 14:00:00
"Hermagor";3;2020-03-24 14:00:00
"Hollabrunn";2;2020-03-24 14:00:00
"Imst";93;2020-03-24 14:00:00
"Innsbruck-Land";158;2020-03-24 14:00:00
"Innsbruck-Stadt";241;2020-03-24 14:00:00
"Jennersdorf";4;2020-03-24 14:00:00
"Kirchdorf an der Krems";17;2020-03-24 14:00:00
"Kitzbühel";104;2020-03-24 14:00:00
"Klagenfurt Land";15;2020-03-24 14:00:00
"Klagenfurt Stadt";29;2020-03-24 14:00:00
"Korneuburg";67;2020-03-24 14:00:00
"Krems an der Donau(Stadt)";4;2020-03-24 14:00:00
"Krems(Land)";30;2020-03-24 14:00:00
"Kufstein";116;2020-03-24 14:00:00
"Landeck";390;2020-03-24 14:00:00
"Leibnitz";68;2020-03-24 14:00:00
"Leoben";10;2020-03-24 14:00:00
"Lienz";48;2020-03-24 14:00:00
"Liezen";19;2020-03-24 14:00:00
"Lilienfeld";10;2020-03-24 14:00:00
"Linz(Stadt)";106;2020-03-24 14:00:00
"Linz-Land";70;2020-03-24 14:00:00
"Mattersburg";8;2020-03-24 14:00:00
"Melk";26;2020-03-24 14:00:00
"Mistelbach";37;2020-03-24 14:00:00
"Mödling";59;2020-03-24 14:00:00
"Murau";1;2020-03-24 14:00:00
"Murtal";15;2020-03-24 14:00:00
"Neunkirchen";58;2020-03-24 14:00:00
"Neusiedl am See";25;2020-03-24 14:00:00
"Oberpullendorf";7;2020-03-24 14:00:00
"Oberwart";27;2020-03-24 14:00:00
"Perg";104;2020-03-24 14:00:00
"Reutte";24;2020-03-24 14:00:00
"Ried im Innkreis";17;2020-03-24 14:00:00
"Rohrbach";66;2020-03-24 14:00:00
"Salzburg(Stadt)";66;2020-03-24 14:00:00
"Salzburg-Umgebung";64;2020-03-24 14:00:00
"Sankt Johann im Pongau";159;2020-03-24 14:00:00
"Sankt Pölten(Land)";49;2020-03-24 14:00:00
"Sankt Pölten(Stadt)";18;2020-03-24 14:00:00
"Sankt Veit an der Glan";10;2020-03-24 14:00:00
"Schärding";23;2020-03-24 14:00:00
"Scheibbs";12;2020-03-24 14:00:00
"Schwaz";76;2020-03-24 14:00:00
"Spittal an der Drau";11;2020-03-24 14:00:00
"Steyr(Stadt)";12;2020-03-24 14:00:00
"Steyr-Land";39;2020-03-24 14:00:00
"Südoststeiermark";25;2020-03-24 14:00:00
